duration_min,active_energy_kcal,basal_energy_kcal,distance_mi,is_indoor,avg_mets,weather_temp_f,weather_humidity_pct,workout_type_encoded,start_timestamp_year,start_timestamp_month,start_timestamp_day,start_timestamp_hour,start_timestamp_minute,start_timestamp_weekday,end_timestamp_year,end_timestamp_month,end_timestamp_day,end_timestamp_hour,end_timestamp_minute,end_timestamp_weekday,has_distance,time_zone_encoded
3.705155316988627,13.0723,4.37193,0.0,0.0,5.17571,73.4,59.0,1,2022,5,18,23,7,2,2022,5,18,23,11,2,0,0
38.86687104900678,171.1,47.3657,0.0,1.0,5.97409,73.4,67.0,5,2022,5,19,22,30,3,2022,5,19,23,9,3,0,0
3.663119417428971,11.5362,3.87425,0.0,0.0,5.1408,75.2,66.0,1,2022,5,19,23,10,3,2022,5,19,23,13,3,0,0
32.39714951912562,66.3329,39.1077,1.00213,0.0,3.81427,93.2,19.0,14,2022,5,20,7,55,4,2022,5,20,8,28,4,1,0
100.5915542304516,284.334,122.539,4.19784,0.0,4.26421,78.8,55.0,14,2022,5,20,9,52,4,2022,5,20,11,33,4,1,0
33.09547811746597,124.628,40.3161,0.0,1.0,5.29985,60.8,70.0,5,2022,5,28,9,10,5,2022,5,28,9,43,5,0,4
3.604923816521962,8.70727,4.24656,0.0,0.0,3.93265,62.6,67.0,1,2022,5,28,9,43,5,2022,5,28,9,47,5,0,4
36.26748540004095,130.524,44.1994,0.0,1.0,5.12137,62.6,54.0,5,2022,5,29,10,1,6,2022,5,29,10,37,6,0,4
3.70945614973704,10.7574,4.41417,0.0,0.0,4.25142,66.2,47.0,1,2022,5,29,10,37,6,2022,5,29,10,41,6,0,4
49.21488124926885,107.36,59.956,2.12123,0.0,3.60976,62.6,65.0,14,2022,5,29,16,54,6,2022,5,29,17,44,6,1,4
64.98700916568438,232.269,79.2723,0.0,1.0,5.09142,57.2,62.0,5,2022,5,30,8,27,0,2022,5,30,9,32,0,0,4
4.113742566108703,10.7127,4.9347,0.0,0.0,4.09759,60.8,55.0,1,2022,5,30,9,33,0,2022,5,30,9,37,0,0,4
24.69609868327776,22.2196,29.2937,0.0,1.0,2.26229,62.6,52.0,15,2022,5,30,18,58,0,2022,5,30,19,23,0,0,4
60.43901146650315,198.964,72.2832,0.0,1.0,4.88011,53.6,80.0,5,2022,5,31,8,0,1,2022,5,31,9,1,1,0,4
5.348432983954748,12.2854,6.26479,0.0,0.0,3.71443,59.0,66.0,1,2022,5,31,9,1,1,2022,5,31,9,6,1,0,4
51.65785658359528,110.158,61.624,2.07056,0.0,3.62362,62.6,65.0,14,2022,5,31,17,39,1,2022,5,31,18,31,1,1,4
54.45924981633822,129.015,64.0278,0.0,1.0,3.79102,80.6,31.0,13,2022,6,1,15,9,2,2022,6,1,16,3,2,0,4
43.51346258322398,125.548,51.9872,0.0,1.0,4.43545,73.4,37.0,5,2022,6,2,15,25,3,2022,6,2,16,9,3,0,4
54.5416615664959,107.059,64.2769,0.0,1.0,3.26994,66.2,72.0,13,2022,6,3,11,17,4,2022,6,3,12,11,4,0,4
45.09201860030492,0.0,0.0,0.0,0.0,4.98973,66.2,66.0,14,2022,6,3,17,41,4,2022,6,3,18,26,4,0,4
64.55255116621653,290.351,77.1439,0.0,1.0,6.18973,60.8,69.0,5,2022,6,4,9,15,5,2022,6,4,10,19,5,0,4
4.929184999068578,15.129,5.714,0.0,0.0,4.70541,66.2,51.0,1,2022,6,4,10,19,5,2022,6,4,10,24,5,0,4
63.96829359928767,272.774,76.432,0.0,1.0,5.93632,68.0,74.0,5,2022,6,5,8,35,6,2022,6,5,9,39,6,0,4
4.858429817358653,12.4007,5.5552,0.0,0.0,4.21299,69.8,73.0,1,2022,6,5,9,39,6,2022,6,5,9,44,6,0,4
44.26991913318634,153.52,52.8921,0.0,1.0,5.07351,71.6,49.0,5,2022,6,6,17,9,0,2022,6,6,17,53,0,0,4
4.215556951363881,11.6295,4.96258,0.0,0.0,4.33181,69.8,55.0,1,2022,6,6,17,53,0,2022,6,6,17,57,0,0,4
72.24366196791331,168.01,86.4051,3.19379,0.0,3.8075,69.8,56.0,14,2022,6,6,18,16,0,2022,6,6,19,28,0,1,4
38.678007598718,157.277,46.1768,0.0,1.0,5.72739,69.8,51.0,5,2022,6,7,17,32,1,2022,6,7,18,10,1,0,4
3.037773168087006,8.76563,3.53513,0.0,0.0,4.52213,66.2,54.0,1,2022,6,7,18,11,1,2022,6,7,18,14,1,0,4
50.38535130023956,131.111,60.1467,2.52015,0.0,4.13718,62.6,65.0,14,2022,6,7,18,44,1,2022,6,7,19,35,1,1,4
36.72308348417282,114.051,43.9173,0.0,1.0,4.67956,71.6,62.0,5,2022,6,8,15,55,2,2022,6,8,16,31,2,0,4
23.79537054896355,136.566,28.0054,1.89626,0.0,7.57484,69.8,62.0,11,2022,6,8,17,6,2,2022,6,8,17,30,2,1,4
55.02463830113411,143.361,64.812,0.0,1.0,4.04642,62.6,65.0,13,2022,6,9,7,8,3,2022,6,9,8,3,3,0,4
59.41557544867198,138.206,71.03,2.72841,0.0,3.83881,78.8,36.0,14,2022,6,9,18,24,3,2022,6,9,19,23,3,1,4
57.79537149866422,92.2977,68.0064,0.0,1.0,2.58333,62.6,65.0,13,2022,6,10,11,5,4,2022,6,10,12,3,4,0,4
37.91046098272006,73.7578,45.1635,1.41567,0.0,3.36103,71.6,64.0,14,2022,6,10,20,42,4,2022,6,10,21,20,4,1,4
36.05321955084801,148.833,43.0541,0.0,1.0,5.79536,73.4,61.0,5,2022,6,11,9,20,5,2022,6,11,9,56,5,0,4
9.681669400135675,30.9532,11.4934,0.0,0.0,4.80022,75.2,57.0,1,2022,6,11,9,56,5,2022,6,11,10,6,5,0,4
34.13040956656138,97.816,40.747,0.0,1.0,4.42762,78.8,56.0,5,2022,6,11,16,18,5,2022,6,11,16,52,5,0,4
43.1897237499555,86.975,51.3137,1.46754,0.0,3.43135,71.6,72.0,14,2022,6,11,19,28,5,2022,6,11,20,11,5,1,4
46.74716823299726,164.948,55.8485,0.0,1.0,5.14371,66.2,75.0,5,2022,6,12,17,35,6,2022,6,12,18,21,6,0,4
5.569362566868464,12.655,6.62077,0.0,0.0,3.79174,66.2,73.0,1,2022,6,12,18,22,6,2022,6,12,18,27,6,0,4
40.09739444851876,143.633,47.9457,0.0,1.0,5.20108,71.6,42.0,5,2022,6,13,16,3,0,2022,6,13,16,43,0,0,4
7.192475032806397,18.3959,8.54805,0.0,0.0,3.45871,69.8,45.0,1,2022,6,13,16,43,0,2022,6,13,16,50,0,0,4
63.87254306674004,168.588,76.2897,3.26801,0.0,4.1777,73.4,42.0,14,2022,6,14,18,24,1,2022,6,14,19,28,1,1,4
47.24479059974352,0.0,0.0,0.0,1.0,4.60561,73.4,65.0,5,2022,6,15,15,17,2,2022,6,15,16,4,2,0,13
46.49117983380953,163.466,55.568,0.0,1.0,5.12913,66.2,50.0,5,2022,6,16,16,51,3,2022,6,16,17,38,3,0,4
4.835732465982437,11.197,5.66921,0.0,0.0,3.86649,64.4,53.0,1,2022,6,16,17,38,3,2022,6,16,17,43,3,0,4
53.98873779972394,100.08,63.5179,0.0,1.0,2.9739,64.4,50.0,13,2022,6,17,11,7,4,2022,6,17,12,1,4,0,4
53.00222851832708,141.367,63.3129,2.71374,0.0,4.2078,64.4,54.0,14,2022,6,17,18,59,4,2022,6,17,19,52,4,1,4
43.76689213315646,166.554,52.307,0.0,1.0,5.43801,60.8,62.0,5,2022,6,18,9,26,5,2022,6,18,10,9,5,0,4
4.470705384016037,14.208,5.198,0.0,0.0,4.81097,62.6,57.0,1,2022,6,18,10,10,5,2022,6,18,10,14,5,0,4
32.6319811185201,44.0655,38.3729,0.0,1.0,2.10561,62.6,65.0,13,2022,6,18,19,6,5,2022,6,18,19,39,5,0,4
